station_name,latitude_x,longitude_x,available_bikes,poi_name,category,latitude_y,longitude_y
#00078-ST MATHIEU,49.619061,6.1323,5,Chiggeri,French Restaurant,49.612426,6.132358
#00078-ST MATHIEU,49.619061,6.1323,5,Vinoteca,Wine Bar,49.611622,6.134232
#00078-ST MATHIEU,49.619061,6.1323,5,Interview,Bar,49.611644,6.126988
#00078-ST MATHIEU,49.619061,6.1323,5,Rocas,Pub,49.613326,6.129598
#00078-ST MATHIEU,49.619061,6.1323,5,Chiche,Lebanese Restaurant,49.618779,6.123362
#00078-ST MATHIEU,49.619061,6.1323,5,Qosqo,Latin American Restaurant,49.611191,6.128754
#00078-ST MATHIEU,49.619061,6.1323,5,L'Entracte,French Restaurant,49.610861,6.128617
#00078-ST MATHIEU,49.619061,6.1323,5,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00078-ST MATHIEU,49.619061,6.1323,5,Miyako,Japanese Restaurant,49.618688,6.125115
#00078-ST MATHIEU,49.619061,6.1323,5,Chique-o-Latte,Café,49.613321,6.127089
#00078-ST MATHIEU,49.619061,6.1323,5,Bananas,Café,49.611065,6.128583
#00078-ST MATHIEU,49.619061,6.1323,5,Porta Nova,Italian Restaurant,49.616875,6.121465
#00078-ST MATHIEU,49.619061,6.1323,5,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00078-ST MATHIEU,49.619061,6.1323,5,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00078-ST MATHIEU,49.619061,6.1323,5,Au P'tit Max,Restaurant,49.610918,6.128656
#00078-ST MATHIEU,49.619061,6.1323,5,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00078-ST MATHIEU,49.619061,6.1323,5,Mousel's Cantine,BBQ Joint,49.613524,6.143129
#00078-ST MATHIEU,49.619061,6.1323,5,Delizie,Restaurant,49.618251,6.125769
#00078-ST MATHIEU,49.619061,6.1323,5,Oeko Soph,Restaurant,49.614665,6.133619
#00078-ST MATHIEU,49.619061,6.1323,5,Snack Pamukkale,Fast Food Restaurant,49.619306,6.124238
#00078-ST MATHIEU,49.619061,6.1323,5,La Piazza,Restaurant,49.610393,6.129855
#00078-ST MATHIEU,49.619061,6.1323,5,Restaurant Tempura,Chinese Restaurant,49.618462,6.123319
#00078-ST MATHIEU,49.619061,6.1323,5,Vinoteca - City Shop,Wine Bar,49.612636,6.13155
#00078-ST MATHIEU,49.619061,6.1323,5,Wok Asian Restaurant Sushis,Sushi Restaurant,49.612903,6.129139
#00078-ST MATHIEU,49.619061,6.1323,5,P.I.G.S,Mediterranean Restaurant,49.612574,6.129002
#00078-ST MATHIEU,49.619061,6.1323,5,Chalet Gourmet,Restaurant,49.616258,6.122342
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Daruma,Asian Restaurant,49.572788,6.159637
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Nouvelle Etoile,Chinese Restaurant,49.573626,6.157614
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Al Sole,Pizzeria,49.567252,6.160719
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Restaurant Kyoto - Sushi Bar Et Grill,Sushi Restaurant,49.573634,6.1552
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Da Vincenzo,Italian Restaurant,49.573835,6.158447
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Restaurant Oggi & Domani,Pizzeria,49.570755,6.16085
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Le Jardin Gourmand,Restaurant,49.572947,6.155944
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Restaurant Chez Isabel Bacano,Seafood Restaurant,49.57624,6.153166
#00102-FENTANGE HIEHL,49.567771,6.152463,12,King's Pub,Bar,49.563948,6.152257
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Fentenger Stuff,Bowling Alley,49.564586,6.152776
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Vinothèque Le Chai,Wine Bar,49.571357,6.151581
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Red Beef,Steakhouse,49.570998,6.146673
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Am Trapeneck,Restaurant,49.567989,6.160787
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Brasserie Du Chateau,Diner,49.573146,6.155041
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Um Lomperang,Italian Restaurant,49.5729,6.155566
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Restaurant/Pizzeria Chez Vito,Restaurant,49.573248,6.155024
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Guang Dong SARL,Chinese Restaurant,49.569689,6.160645
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Tokio,Sushi Restaurant,49.569104,6.161371
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Duc Brasserie (DUC Brasserie),Hotel Bar,49.573158,6.155136
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Chez Vito,Restaurant,49.573158,6.155136
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Hesper Park,Restaurant,49.571248,6.159802
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Café Bei Der Uelzecht,Bar,49.573088,6.156644
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Cafe Planet,Bar,49.573338,6.154912
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Lumbini Indian restaurant,Indian Restaurant,49.573429,6.156875
#00102-FENTANGE HIEHL,49.567771,6.152463,12,La Table De Sushi,Sushi Restaurant,49.572788,6.159637
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Brasserie Uelzechtdall,Beer Garden,49.573961,6.158619
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Opium,Asian Restaurant,49.574502,6.160023
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Guang Dong,Chinese Restaurant,49.569047,6.161332
#00102-FENTANGE HIEHL,49.567771,6.152463,12,Brasserie Uelzechtdall Restaurant Da Vincenzo,Restaurant,49.573778,6.158408
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Oberweis,Caterer,49.583416,6.113544
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Vinissimo,Wine Bar,49.587395,6.117451
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Chez Stefano,Pizzeria,49.582117,6.116032
#00055-SCHAARFEN ECK,49.58043,6.11465,0,A Table,Steakhouse,49.579195,6.111029
#00055-SCHAARFEN ECK,49.58043,6.11465,0,POST Cantine,Buffet,49.579535,6.114541
#00055-SCHAARFEN ECK,49.58043,6.11465,0,de Gaart,Restaurant,49.58109,6.115723
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Les Folies Luxembourgeoises,Bar,49.579539,6.113334
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Srb Lux,Caterer,49.580201,6.112402
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Big Fernand Luxembourg,Burger Joint,49.582973,6.12404
#00055-SCHAARFEN ECK,49.58043,6.11465,0,L'atelier,Restaurant,49.58146,6.112477
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Class Croute,French Restaurant,49.581436,6.117643
#00055-SCHAARFEN ECK,49.58043,6.11465,0,La Luxembourgeoise de Restauration SA,Caterer,49.581505,6.117776
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Celanese Caylux Holdings Luxembourg Sca,Bank,49.582593,6.116096
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Cocottes - Chimay,Salad Restaurant,49.579195,6.111029
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Cantine,Eastern European Restaurant,49.583127,6.114558
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Comptoir Bohème,Restaurant,49.58376,6.114306
#00055-SCHAARFEN ECK,49.58043,6.11465,0,FoodRiders,Burger Joint,49.583925,6.113457
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Lux-cloche d'or,Restaurant,49.582798,6.125131
#00055-SCHAARFEN ECK,49.58043,6.11465,0,De Chalet,Restaurant,49.58252,6.122726
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Bubblies,Coffee Shop,49.585906,6.118428
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Patin d'Or,French Restaurant,49.57677,6.107485
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Dolce Salato,Italian Restaurant,49.583143,6.123254
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Namur,Pastry Shop,49.583072,6.123589
#00055-SCHAARFEN ECK,49.58043,6.11465,0,My Line,Satay Restaurant,49.583072,6.123589
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Victorine,Southern Food Restaurant,49.582937,6.123757
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Orient X,Kebab Restaurant,49.583197,6.123761
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Sushi Shop,Sushi Restaurant,49.586172,6.119299
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Pokawa,Hawaiian Restaurant,49.583496,6.124115
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Les Comptoirs Du Goût,Restaurant,49.582616,6.124921
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Bubbley’s,Restaurant,49.582852,6.124736
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Restaurant Divino,Wine Bar,49.587497,6.117434
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Score,Restaurant,49.57302,6.111162
#00055-SCHAARFEN ECK,49.58043,6.11465,0,In Vivo,Diner,49.588095,6.118876
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Restaurant La Duchessa,Pizzeria,49.573159,6.109788
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Primavera Centre Commercial,Deli,49.588128,6.120366
#00055-SCHAARFEN ECK,49.58043,6.11465,0,Restaurant La Duchessa,Italian Restaurant,49.573033,6.109616
#00028-CHARLY'S GARE,49.61258,6.12391,6,Himalaya,Indian Restaurant,49.614016,6.119007
#00028-CHARLY'S GARE,49.61258,6.12391,6,Rock Solid,Bar,49.611443,6.127457
#00028-CHARLY'S GARE,49.61258,6.12391,6,Ladurée,Dessert Shop,49.611446,6.12789
#00028-CHARLY'S GARE,49.61258,6.12391,6,Oberweis,Bakery,49.612034,6.131314
#00028-CHARLY'S GARE,49.61258,6.12391,6,Ambrosia,Greek Restaurant,49.610106,6.129228
#00028-CHARLY'S GARE,49.61258,6.12391,6,Mamacita,Bar,49.613332,6.128825
#00028-CHARLY'S GARE,49.61258,6.12391,6,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00028-CHARLY'S GARE,49.61258,6.12391,6,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00028-CHARLY'S GARE,49.61258,6.12391,6,Vis-à-Vis,Bar,49.613122,6.129633
#00028-CHARLY'S GARE,49.61258,6.12391,6,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00028-CHARLY'S GARE,49.61258,6.12391,6,Il Punto,Pizzeria,49.612312,6.126923
#00028-CHARLY'S GARE,49.61258,6.12391,6,Bazaar,Bar,49.610225,6.131815
#00028-CHARLY'S GARE,49.61258,6.12391,6,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00028-CHARLY'S GARE,49.61258,6.12391,6,Urban Bar,Bar,49.611566,6.132552
#00028-CHARLY'S GARE,49.61258,6.12391,6,Madeira Stuff,Café,49.615592,6.131482
#00028-CHARLY'S GARE,49.61258,6.12391,6,Interview,Bar,49.611644,6.126988
#00028-CHARLY'S GARE,49.61258,6.12391,6,Café des Tramways,Bar,49.620395,6.119274
#00028-CHARLY'S GARE,49.61258,6.12391,6,Ready Coffee Shop,Coffee Shop,49.620102,6.124778
#00028-CHARLY'S GARE,49.61258,6.12391,6,Barrels,Wine Bar,49.617507,6.122757
#00028-CHARLY'S GARE,49.61258,6.12391,6,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00028-CHARLY'S GARE,49.61258,6.12391,6,L'Osteria,Trattoria,49.610977,6.13077
#00028-CHARLY'S GARE,49.61258,6.12391,6,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00028-CHARLY'S GARE,49.61258,6.12391,6,Go Ten,Cocktail Bar,49.611066,6.132299
#00028-CHARLY'S GARE,49.61258,6.12391,6,Dean & David,Salad Restaurant,49.609824,6.129469
#00028-CHARLY'S GARE,49.61258,6.12391,6,Scott's Pub,Pub,49.608575,6.136053
#00028-CHARLY'S GARE,49.61258,6.12391,6,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00028-CHARLY'S GARE,49.61258,6.12391,6,Qosqo,Latin American Restaurant,49.611191,6.128754
#00028-CHARLY'S GARE,49.61258,6.12391,6,Oscar's Bar,Pub,49.608599,6.136242
#00028-CHARLY'S GARE,49.61258,6.12391,6,Ennert de Steiler,Pub,49.611269,6.133906
#00028-CHARLY'S GARE,49.61258,6.12391,6,Rocas,Pub,49.613326,6.129598
#00028-CHARLY'S GARE,49.61258,6.12391,6,Gruppetto Café,Café,49.609867,6.128979
#00028-CHARLY'S GARE,49.61258,6.12391,6,Chiggeri,French Restaurant,49.612426,6.132358
#00028-CHARLY'S GARE,49.61258,6.12391,6,Batucada,Brazilian Restaurant,49.608301,6.132238
#00028-CHARLY'S GARE,49.61258,6.12391,6,Vinoteca,Wine Bar,49.611622,6.134232
#00028-CHARLY'S GARE,49.61258,6.12391,6,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00028-CHARLY'S GARE,49.61258,6.12391,6,Indie's,Bar,49.608391,6.132126
#00028-CHARLY'S GARE,49.61258,6.12391,6,Chiche,Lebanese Restaurant,49.618779,6.123362
#00028-CHARLY'S GARE,49.61258,6.12391,6,Chique-o-Latte,Café,49.613321,6.127089
#00028-CHARLY'S GARE,49.61258,6.12391,6,Updown bar,Bar,49.60865,6.135412
#00028-CHARLY'S GARE,49.61258,6.12391,6,Bananas,Café,49.611065,6.128583
#00028-CHARLY'S GARE,49.61258,6.12391,6,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00028-CHARLY'S GARE,49.61258,6.12391,6,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00028-CHARLY'S GARE,49.61258,6.12391,6,Porta Nova,Italian Restaurant,49.616875,6.121465
#00028-CHARLY'S GARE,49.61258,6.12391,6,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00028-CHARLY'S GARE,49.61258,6.12391,6,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00028-CHARLY'S GARE,49.61258,6.12391,6,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00028-CHARLY'S GARE,49.61258,6.12391,6,Shamrock,Pub,49.611707,6.126253
#00028-CHARLY'S GARE,49.61258,6.12391,6,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00028-CHARLY'S GARE,49.61258,6.12391,6,La Baraque,Belgian Restaurant,49.611882,6.126911
#00028-CHARLY'S GARE,49.61258,6.12391,6,La Piazza,Restaurant,49.610393,6.129855
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Tandoori Restaurant,Indian Restaurant,49.645152,6.128389
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Memphis Coffee Beggen,American Restaurant,49.645808,6.12823
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Matbah Kebab & Grillades,Turkish Restaurant,49.649101,6.127959
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Quick,Burger Joint,49.650954,6.127403
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Pizza Hut,Pizzeria,49.64502,6.128991
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Vip Lounge Zeutzius,Bar,49.646622,6.129733
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Culinaris,Caterer,49.645434,6.128148
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Taco's House,Taco Restaurant,49.644475,6.128794
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,L'Oro Nero,Italian Restaurant,49.645799,6.128569
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Foodtechs SA,Restaurant,49.644475,6.128794
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,L'Hirondelle Royale,Chinese Restaurant,49.646868,6.127567
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Syriously,Syrian Restaurant,49.644565,6.128682
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Café Villa,Bar,49.643832,6.129049
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Teppanyaki Japan,Japanese Restaurant,49.648999,6.127977
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Beggen Rue du Pont Busarret,Burger Joint,49.649257,6.127547
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Deliway,Sandwich Spot,49.647838,6.127015
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Pizzeria Girassol,Pizzeria,49.643146,6.129793
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Black Pearl,Bar,49.642161,6.129816
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Café des Sports,Sports Bar,49.641092,6.130818
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,La Maison du Sultan,Moroccan Restaurant,49.64049,6.130583
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,La Lorraine,Restaurant,49.650554,6.125056
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,McDonald's,Fast Food Restaurant,49.65255,6.127276
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Grillo,Burger Joint,49.652678,6.127882
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,La Ciocciara,Italian Restaurant,49.653319,6.127194
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Panos Petrol Luxemburg Bereldange,Sandwich Spot,49.652682,6.125032
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Deliway,Sandwich Spot,49.654088,6.127111
#00134-STADE HENRI-DUNANT,49.646906,6.134279,7,Wichtelstuff,Bar,49.6419,6.129812
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Schéiss Sàrl,Restaurant,49.612206,6.093174
#00045-AUBEPINES,49.61212,6.09749,5,Café Bel Air,Restaurant,49.612547,6.107383
#00045-AUBEPINES,49.61212,6.09749,5,La Feluca,Italian Restaurant,49.616114,6.108851
#00045-AUBEPINES,49.61212,6.09749,5,Bel Canto,Pizzeria,49.610972,6.107265
#00045-AUBEPINES,49.61212,6.09749,5,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00045-AUBEPINES,49.61212,6.09749,5,Antica Trattoria,Trattoria,49.606711,6.10688
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00045-AUBEPINES,49.61212,6.09749,5,Tomo Sushi Bar,Sushi Restaurant,49.605067,6.09635
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Ambiente,Italian Restaurant,49.616269,6.098158
#00045-AUBEPINES,49.61212,6.09749,5,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00045-AUBEPINES,49.61212,6.09749,5,Royal Bengal,Indian Restaurant,49.606022,6.105549
#00045-AUBEPINES,49.61212,6.09749,5,Confucius,Chinese Restaurant,49.616407,6.098423
#00045-AUBEPINES,49.61212,6.09749,5,Italienne,Italian Restaurant,49.6163,6.097574
#00045-AUBEPINES,49.61212,6.09749,5,Deliway,Sandwich Spot,49.616556,6.100426
#00045-AUBEPINES,49.61212,6.09749,5,Le Bistronome,Restaurant,49.616203,6.101741
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Annapurna III,Asian Restaurant,49.618713,6.097742
#00045-AUBEPINES,49.61212,6.09749,5,Kripa,Indian Restaurant,49.617441,6.097138
#00045-AUBEPINES,49.61212,6.09749,5,Royal Pub,Bar,49.617779,6.096936
#00045-AUBEPINES,49.61212,6.09749,5,Fonzi's,American Restaurant,49.618199,6.093679
#00045-AUBEPINES,49.61212,6.09749,5,Um Stamminet,Gastropub,49.605752,6.098888
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Kripa,Himalayan Restaurant,49.61871,6.097308
#00045-AUBEPINES,49.61212,6.09749,5,Deliway,Sandwich Spot,49.606006,6.101305
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant du Centre Hospitalier de Luxembourg,Restaurant,49.618362,6.100965
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Le Chesnoy,Restaurant,49.618708,6.095233
#00045-AUBEPINES,49.61212,6.09749,5,Cafe Saint Hubert,Pub,49.605408,6.096581
#00045-AUBEPINES,49.61212,6.09749,5,Cafétériat du Centre Hospitalier de Luxembourg,Sandwich Spot,49.61841,6.10151
#00045-AUBEPINES,49.61212,6.09749,5,Tomo,Sushi Restaurant,49.60507,6.096784
#00045-AUBEPINES,49.61212,6.09749,5,Wayoxi Sushi-Bar,Japanese Restaurant,49.605967,6.102229
#00045-AUBEPINES,49.61212,6.09749,5,Lounge Cerri @ Luxembourg,Lounge,49.615378,6.107143
#00045-AUBEPINES,49.61212,6.09749,5,Bar National,Concert Hall,49.606175,6.104703
#00045-AUBEPINES,49.61212,6.09749,5,L'Atelier de Cuisine Bertrand,Deli,49.604735,6.094139
#00045-AUBEPINES,49.61212,6.09749,5,Café NoWHere,Bar,49.606034,6.105644
#00045-AUBEPINES,49.61212,6.09749,5,Théâtre National du Luxembourg,Music Venue,49.606152,6.104514
#00045-AUBEPINES,49.61212,6.09749,5,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00045-AUBEPINES,49.61212,6.09749,5,Panos Petrol Luxemburg Strassen,Sandwich Spot,49.618074,6.088584
#00045-AUBEPINES,49.61212,6.09749,5,Manzoku,Ramen Restaurant,49.606212,6.106673
#00045-AUBEPINES,49.61212,6.09749,5,Bugatti cafe,Bar,49.606417,6.107027
#00045-AUBEPINES,49.61212,6.09749,5,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00045-AUBEPINES,49.61212,6.09749,5,Pacha,Bar,49.606932,6.107808
#00045-AUBEPINES,49.61212,6.09749,5,Foodtruck,Fast Food Restaurant,49.620507,6.095071
#00045-AUBEPINES,49.61212,6.09749,5,New Confucius,Chinese Restaurant,49.616123,6.098231
#00045-AUBEPINES,49.61212,6.09749,5,Celog S.A R.L. - Bel Canto,Restaurant,49.611233,6.107269
#00045-AUBEPINES,49.61212,6.09749,5,"Venâncio, SARL",Restaurant,49.604735,6.094139
#00010-MÄRELER PARC,49.608146,6.111627,4,Hakii Belair,Whisky Bar,49.605898,6.110734
#00010-MÄRELER PARC,49.608146,6.111627,4,Himalaya,Indian Restaurant,49.614016,6.119007
#00010-MÄRELER PARC,49.608146,6.111627,4,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00010-MÄRELER PARC,49.608146,6.111627,4,Café Bel Air,Restaurant,49.612547,6.107383
#00010-MÄRELER PARC,49.608146,6.111627,4,Antica Trattoria,Trattoria,49.606711,6.10688
#00010-MÄRELER PARC,49.608146,6.111627,4,Bel Canto,Pizzeria,49.610972,6.107265
#00010-MÄRELER PARC,49.608146,6.111627,4,Le Fin Gourmand,French Restaurant,49.605615,6.119614
#00010-MÄRELER PARC,49.608146,6.111627,4,Come à la Maison,Wine Bar,49.601572,6.119722
#00010-MÄRELER PARC,49.608146,6.111627,4,La Feluca,Italian Restaurant,49.616114,6.108851
#00010-MÄRELER PARC,49.608146,6.111627,4,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00010-MÄRELER PARC,49.608146,6.111627,4,Pablito,Latin American Restaurant,49.609371,6.118879
#00010-MÄRELER PARC,49.608146,6.111627,4,Ci Siamo,Italian Restaurant,49.609947,6.118492
#00010-MÄRELER PARC,49.608146,6.111627,4,Thai Celadon,Thai Restaurant,49.610401,6.111171
#00010-MÄRELER PARC,49.608146,6.111627,4,Max + Moritz,Restaurant,49.609689,6.118922
#00010-MÄRELER PARC,49.608146,6.111627,4,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00010-MÄRELER PARC,49.608146,6.111627,4,Bloom,Pizzeria,49.60542,6.120951
#00010-MÄRELER PARC,49.608146,6.111627,4,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00010-MÄRELER PARC,49.608146,6.111627,4,Peperoncino,Italian Restaurant,49.603956,6.113478
#00010-MÄRELER PARC,49.608146,6.111627,4,Fischer (P+R Bouillon),Sandwich Spot,49.60046,6.10722
#00010-MÄRELER PARC,49.608146,6.111627,4,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00010-MÄRELER PARC,49.608146,6.111627,4,Thailand,Thai Restaurant,49.610497,6.111178
#00010-MÄRELER PARC,49.608146,6.111627,4,Pacha,Bar,49.606932,6.107808
#00010-MÄRELER PARC,49.608146,6.111627,4,Takajo,Sushi Restaurant,49.611761,6.111861
#00010-MÄRELER PARC,49.608146,6.111627,4,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00010-MÄRELER PARC,49.608146,6.111627,4,Bugatti cafe,Bar,49.606417,6.107027
#00010-MÄRELER PARC,49.608146,6.111627,4,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00010-MÄRELER PARC,49.608146,6.111627,4,Le44,Sandwich Spot,49.60427,6.114727
#00010-MÄRELER PARC,49.608146,6.111627,4,Karadeniz,Fast Food Restaurant,49.609383,6.118974
#00010-MÄRELER PARC,49.608146,6.111627,4,Le Balmoral,American Restaurant,49.608209,6.119559
#00010-MÄRELER PARC,49.608146,6.111627,4,Blind Corner,Speakeasy,49.609482,6.119253
#00010-MÄRELER PARC,49.608146,6.111627,4,Fama,Italian Restaurant,49.603066,6.114256
#00010-MÄRELER PARC,49.608146,6.111627,4,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00010-MÄRELER PARC,49.608146,6.111627,4,Mahi,Diner,49.608122,6.120105
#00010-MÄRELER PARC,49.608146,6.111627,4,Triangle,Real Estate Service,49.613716,6.112928
#00010-MÄRELER PARC,49.608146,6.111627,4,Bonds,Gastropub,49.603658,6.118354
#00010-MÄRELER PARC,49.608146,6.111627,4,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00010-MÄRELER PARC,49.608146,6.111627,4,Xin Zhi Heng Su Shi Wu,Sushi Restaurant,49.605306,6.120873
